"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000197982",331.814190519868,0.37508927803846,0.214180020969765,1.75128042447717,0.0798976179598434,0.254364928378206,"ENSG00000197982"
"ENSG00000183386",317.63152309043,-0.182969947409415,0.324790279390404,-0.563347978741329,0.573197953271412,0.782238283548448,"ENSG00000183386"
"ENSG00000158315",2.62928410613687,1.66793966115057,0.966406112503773,1.7259200242735,0.0843618017229515,NA,"ENSG00000158315"
"ENSG00000204084",285.538752276933,-0.315408430653948,0.168474821162149,-1.8721398751353,0.0611872546061378,0.21397774028548,"ENSG00000204084"
"ENSG00000146463",314.52559391007,-0.0331939885337506,0.145871943636202,-0.22755567456162,0.81999168244413,0.920892247223392,"ENSG00000146463"
"ENSG00000183520",152.405496378477,0.0543549262657945,0.195905293923607,0.27745511709852,0.781430664764334,0.901878224116508,"ENSG00000183520"
"ENSG00000142686",244.019761138064,0.164507236964939,0.134342263302275,1.22453822736924,0.220749254663584,0.468614685663755,"ENSG00000142686"
"ENSG00000224751",3.36233350285672,-0.779983551785476,0.798522745076336,-0.976783136854684,0.328676526206113,0.584405401762165,"ENSG00000224751"
"ENSG00000230585",1.74244801242573,-0.796284161999064,0.978527006258614,-0.813757982054728,0.415783610427425,NA,"ENSG00000230585"
"ENSG00000117000",331.344079261676,0.0817672149097703,0.136837880018158,0.597548097784911,0.550141504707292,0.765705740216592,"ENSG00000117000"
"ENSG00000092853",47.1023273676108,3.25952874598996,0.438673280252787,7.43042462971906,1.0824960355422e-13,4.30270524207316e-11,"ENSG00000092853"
"ENSG00000134697",591.373236230905,0.221726965610114,0.112147453404857,1.97710209976565,0.0480300904909438,0.18497188666428,"ENSG00000134697"
"ENSG00000187513",2.41600177258512,3.04581190839035,3.02160104590648,1.00801259402417,0.313448416257251,NA,"ENSG00000187513"
"ENSG00000230138",34.2865022844151,0.505428645122355,0.324138208731921,1.55929980331436,0.118925438271936,0.324401621551367,"ENSG00000230138"
"ENSG00000223390",95.2552288962881,0.152577911364519,0.242726534368111,0.628600048864557,0.529610928331577,0.749040995698651,"ENSG00000223390"
"ENSG00000116151",30.8815052197882,-0.295476875994684,0.280796943783505,-1.05227952987443,0.292671320496036,0.547285455733742,"ENSG00000116151"
"ENSG00000006555",92.2387665474477,-0.741242840318997,0.246054420365844,-3.01251584595345,0.00259091909053605,0.025440674903811,"ENSG00000006555"
"ENSG00000066056",7.11363230369779,0.433363327559433,0.534378144641485,0.810967536575015,0.417384313837443,0.662494677198734,"ENSG00000066056"
"ENSG00000214114",230.446127495723,0.260614842928943,0.174950270141804,1.48965098892219,0.136316027673403,0.352576845142286,"ENSG00000214114"
"ENSG00000116544",7.204523979114,-0.342982906179702,0.586104314351639,-0.585190891418564,0.558419368794967,0.770819338668504,"ENSG00000116544"
"ENSG00000236723",163.204364176179,-0.0320437047789862,0.205176942827977,-0.156175953970871,0.875894330094727,0.946215356650682,"ENSG00000236723"
"ENSG00000117016",22.4917848443743,0.00811654797324507,0.355362138377047,0.0228402159282181,0.981777728711215,0.993563889763359,"ENSG00000117016"
"ENSG00000121310",224.8256805389,-0.0233395784722381,0.181653204839655,-0.12848426479918,0.897765749883042,0.956891371510007,"ENSG00000121310"
"ENSG00000163866",573.124009320962,0.315614964029367,0.145862803687387,2.16377963435964,0.0304812658661112,0.13714844415284,"ENSG00000163866"
"ENSG00000117419",319.630119421516,0.0174937666982262,0.171750254111121,0.101855841720664,0.918871100802002,0.96592485964928,"ENSG00000117419"
"ENSG00000162384",394.191266170602,-0.165892892227366,0.141274548612384,-1.17425887293066,0.240291351144179,0.491712797307235,"ENSG00000162384"
"ENSG00000162391",5.14333358328137,-0.206004111502466,0.618156840174858,-0.333255410462163,0.738941494696562,0.881582883434995,"ENSG00000162391"
"ENSG00000174348",25.0983973147438,0.384713224843805,0.442955897610194,0.868513608057562,0.385113225990355,0.634796404854633,"ENSG00000174348"
"ENSG00000117859",564.921897077953,0.0105509452470228,0.115619758726947,0.0912555549604671,0.927289532579912,0.971028638814357,"ENSG00000117859"
"ENSG00000162396",32.7416694174053,-1.96643677808804,0.321929080597864,-6.1082918462542,1.00703085302358e-09,1.31669284032832e-07,"ENSG00000162396"
"ENSG00000203995",1.69684142645586,-0.225219958914903,1.01796386487327,-0.221245534037637,0.824901256572935,NA,"ENSG00000203995"
"ENSG00000162378",254.004680949814,-0.00326884082995133,0.159101129248083,-0.0205456796277937,0.983608072682148,0.99398563117011,"ENSG00000162378"
"ENSG00000259818",4.41302744331288,-0.533739065620915,0.626811188262054,-0.851514898929616,0.394483390581468,0.642830674353566,"ENSG00000259818"
"ENSG00000229444",1.09109685140421,-1.03012888461345,1.53999245890154,-0.668918135708421,0.503547700723394,NA,"ENSG00000229444"
"ENSG00000240563",11.3842054725377,1.40087469794167,0.535540446606921,2.61581493389964,0.00890147894989117,0.0597460292638085,"ENSG00000240563"
"ENSG00000284773",6.67822186421414,0.578666365999275,0.505789996669275,1.14408424407344,0.252588701248596,0.506053956340443,"ENSG00000284773"
"ENSG00000117862",82.283315709867,0.375665728913998,0.159926339740447,2.34899222681947,0.0188242997877012,0.0994342719577729,"ENSG00000117862"
